observacion_id,fecha,ciudad,estacion_id,temp_max,temp_min,temp_media,precipitacion_mm,humedad_pct,velocidad_viento_kmh,condicion_climatica
14241,2023-12-22,Zaragoza,8,8.7,-1.3,3.7,1.1,50,16.5,Despejado
10039,2022-06-22,Valencia,6,26.6,19.7,23.1,7.0,32,34.9,Despejado
2248,2021-02-24,Sevilla,2,22.7,14.1,18.4,4.8,86,0.2,Lluvia ligera
14539,2024-10-15,Zaragoza,8,24.5,16.4,20.4,1.6,60,33.3,Niebla
2326,2021-05-13,Sevilla,2,27.3,16.9,22.1,2.1,50,79.9,Lluvia fuerte
16376,2024-10-25,Murcia,9,22.8,15.4,19.1,4.6,69,66.2,Lluvia fuerte
1068,2022-12-03,Granada,1,15.9,7.4,11.7,18.2,81,65.7,Despejado
16525,2020-03-22,Almería,10,17.5,10.5,14.0,0,78,51.2,Nieve
9269,2020-05-13,Valencia,6,22.9,11.5,17.2,6.7,53,78.0,Despejado
11319,2020-12-22,Bilbao,7,11.4,1.9,6.7,0,37,32.0,Lluvia fuerte
341,2020-12-06,Granada,1,9.8,1.9,5.9,0.4,45,79.1,Nieve
6841,2023-09-21,Madrid,4,25.6,16.7,21.1,0,93,70.9,Viento fuerte
13469,2021-11-10,Zaragoza,8,13.7,6.3,10.0,0,70,15.2,Parcialmente nublado
17201,2022-01-27,Almería,10,22.0,14.4,18.2,8.8,69,2.7,Lluvia fuerte
8192,2022-06-02,Barcelona,5,22.0,12.7,17.4,1.2,59,6.4,Viento fuerte
2464,2021-09-28,Sevilla,2,26.5,16.6,21.6,1.5,45,41.8,Viento fuerte
13014,2020-08-12,Zaragoza,8,29.7,17.1,23.4,0,93,71.8,Lluvia ligera
10449,2023-08-06,Valencia,6,30.7,19.5,25.1,3.6,73,3.7,Parcialmente nublado
6581,2023-01-04,Madrid,4,6.6,-3.7,1.4,6.8,64,3.9,Viento fuerte
1044,2022-11-09,Granada,1,25.1,14.0,19.6,0,55,51.2,Lluvia fuerte
17788,2023-09-06,Almería,10,35.4,22.9,29.1,1.0,77,44.7,Viento fuerte
13912,2023-01-27,Zaragoza,8,15.6,5.1,10.3,1.8,32,63.9,Parcialmente nublado
2891,2022-11-29,Sevilla,2,17.7,9.2,13.4,3.7,53,43.3,Nublado
7228,2024-10-12,Madrid,4,12.2,3.5,7.8,1.1,54,4.6,Viento fuerte
12077,2023-01-19,Bilbao,7,18.2,8.3,13.2,4.2,43,38.3,Viento fuerte
12602,2024-06-27,Bilbao,7,25.2,15.6,20.4,0.3,86,33.3,Lluvia ligera
15766,2023-02-23,Murcia,9,14.5,5.0,9.8,0,55,60.0,Lluvia fuerte
11643,2021-11-11,Bilbao,7,17.5,8.1,12.8,0.1,42,76.6,Tormenta
2087,2020-09-16,Sevilla,2,29.1,15.9,22.5,0,46,72.1,Lluvia fuerte
766,2022-02-04,Granada,1,15.1,5.3,10.2,6.8,30,41.2,Viento fuerte
6803,2023-08-14,Madrid,4,31.1,20.2,25.6,0,89,61.6,Lluvia ligera
14104,2023-08-07,Zaragoza,8,28.2,16.1,22.1,0.1,91,40.4,Nublado
10019,2022-06-02,Valencia,6,31.7,21.3,26.5,0,40,71.1,Despejado
12679,2024-09-12,Bilbao,7,19.4,9.9,14.6,4.0,57,39.4,Nublado
3828,2020-06-22,Málaga,3,31.1,19.1,25.1,0,59,4.2,Nublado
5516,2020-02-04,Madrid,4,19.3,7.0,13.2,0.4,58,2.0,Lluvia fuerte
12901,2020-04-21,Zaragoza,8,19.6,9.3,14.5,4.5,70,72.4,Viento fuerte
15308,2021-11-22,Murcia,9,13.0,6.3,9.7,0,30,70.1,Lluvia fuerte
28,2020-01-28,Granada,1,11.2,4.4,7.8,12.8,39,36.4,Lluvia fuerte
18135,2024-08-18,Almería,10,27.5,18.9,23.2,0.4,34,20.6,Lluvia ligera
2126,2020-10-25,Sevilla,2,22.8,15.8,19.3,4.5,43,26.8,Nieve
9784,2021-10-10,Valencia,6,19.8,11.0,15.4,3.1,86,57.7,Lluvia ligera
232,2020-08-19,Granada,1,34.9,25.4,30.1,0,50,32.6,Viento fuerte
16754,2020-11-06,Almería,10,24.1,11.8,18.0,0,85,30.4,Lluvia ligera
72,2020-03-12,Granada,1,12.9,2.9,7.9,0,35,71.2,Niebla
10715,2024-04-28,Valencia,6,21.3,9.8,15.6,3.1,37,16.1,Lluvia fuerte
10578,2023-12-13,Valencia,6,18.7,7.1,12.9,3.5,83,11.4,Nublado
14550,2024-10-26,Zaragoza,8,17.2,7.6,12.4,8.0,49,14.7,Viento fuerte
10232,2023-01-01,Valencia,6,17.9,8.3,13.1,0,52,42.9,Viento fuerte
7127,2024-07-03,Madrid,4,28.8,17.7,23.2,1.3,31,70.7,Viento fuerte
6282,2022-03-11,Madrid,4,12.3,3.3,7.8,2.1,46,25.4,Lluvia fuerte
17166,2021-12-23,Almería,10,20.5,9.5,15.0,0,94,35.7,Lluvia ligera
1860,2020-02-02,Sevilla,2,19.1,8.2,13.7,0,56,35.9,Nublado
14584,2024-11-29,Zaragoza,8,10.5,0.9,5.7,7.3,59,13.4,Niebla
2848,2022-10-17,Sevilla,2,18.6,7.7,13.2,0,31,17.4,Niebla
11808,2022-04-25,Bilbao,7,15.8,5.8,10.8,0,95,46.6,Tormenta
4757,2023-01-07,Málaga,3,20.2,10.2,15.2,5.6,74,63.0,Nublado
13538,2022-01-18,Zaragoza,8,11.4,0.4,5.9,0,72,26.7,Despejado
3091,2023-06-17,Sevilla,2,33.7,23.6,28.7,1.4,67,11.1,Tormenta
6608,2023-01-31,Madrid,4,17.5,4.9,11.2,1.7,69,70.7,Nieve
3449,2024-06-09,Sevilla,2,35.0,23.7,29.4,1.4,64,40.5,Tormenta
4679,2022-10-21,Málaga,3,24.5,16.1,20.3,1.1,94,74.7,Lluvia ligera
3488,2024-07-18,Sevilla,2,35.5,24.6,30.1,2.8,85,62.2,Nublado
5650,2020-06-17,Madrid,4,25.1,12.9,19.0,0.1,45,60.4,Despejado
14748,2020-05-11,Murcia,9,31.3,23.0,27.1,0.6,69,12.4,Lluvia ligera
16239,2024-06-10,Murcia,9,25.0,14.3,19.6,1.6,60,72.9,Tormenta
7082,2024-05-19,Madrid,4,23.9,13.3,18.6,4.0,78,0.5,Lluvia ligera
18144,2024-08-27,Almería,10,33.1,23.5,28.3,1.7,85,14.3,Despejado
9970,2022-04-14,Valencia,6,23.9,13.9,18.9,0,58,34.8,Niebla
6114,2021-09-24,Madrid,4,17.7,7.7,12.7,0,84,37.1,Lluvia ligera
17867,2023-11-24,Almería,10,22.1,12.9,17.5,3.3,91,63.6,Viento fuerte
12726,2024-10-29,Bilbao,7,13.4,3.4,8.4,1.2,64,77.1,Nieve
15423,2022-03-17,Murcia,9,22.3,12.7,17.5,0.8,63,27.0,Nublado
3357,2024-03-09,Sevilla,2,17.4,5.0,11.2,0.9,30,9.0,Lluvia ligera
13772,2022-09-09,Zaragoza,8,23.5,14.5,19.0,2.2,85,24.4,Viento fuerte
8267,2022-08-16,Barcelona,5,25.6,17.0,21.3,0,67,19.9,Despejado
10516,2023-10-12,Valencia,6,20.5,9.8,15.2,8.1,91,26.3,Tormenta
10621,2024-01-25,Valencia,6,18.7,7.0,12.8,0,65,10.3,Despejado
11,2020-01-11,Granada,1,13.4,0.9,7.2,0,34,66.8,Parcialmente nublado
10034,2022-06-17,Valencia,6,26.4,17.6,22.0,9.1,66,46.0,Lluvia fuerte
17945,2024-02-10,Almería,10,18.7,10.8,14.8,7.2,79,56.0,Lluvia ligera
6628,2023-02-20,Madrid,4,8.6,2.5,5.5,7.5,76,54.3,Tormenta
7468,2020-06-08,Barcelona,5,28.7,19.2,23.9,3.3,67,46.3,Niebla
18031,2024-05-06,Almería,10,27.4,17.8,22.6,0.4,84,31.0,Lluvia ligera
15439,2022-04-02,Murcia,9,20.8,11.5,16.1,4.5,59,30.1,Nublado
8967,2024-07-16,Barcelona,5,27.9,15.9,21.9,6.3,44,5.3,Parcialmente nublado
15506,2022-06-08,Murcia,9,27.7,17.7,22.7,5.2,81,60.4,Nieve
10829,2024-08-20,Valencia,6,29.3,18.3,23.8,3.5,94,24.5,Parcialmente nublado
3685,2020-01-31,Málaga,3,14.2,6.0,10.1,1.7,62,34.9,Despejado
17980,2024-03-16,Almería,10,13.3,3.6,8.5,1.4,48,67.2,Nieve
14795,2020-06-27,Murcia,9,25.9,17.4,21.6,1.1,37,31.8,Lluvia fuerte
16586,2020-05-22,Almería,10,27.7,14.8,21.2,0.5,94,17.9,Viento fuerte
7766,2021-04-02,Barcelona,5,15.3,4.8,10.1,16.5,92,27.0,Niebla
655,2021-10-16,Granada,1,20.3,11.7,16.0,2.5,31,5.3,Tormenta
18210,2024-11-01,Almería,10,21.6,11.0,16.3,3.8,72,26.8,Nublado
2906,2022-12-14,Sevilla,2,20.1,10.7,15.4,6.1,37,35.5,Niebla
11949,2022-09-13,Bilbao,7,24.3,11.6,17.9,0,52,30.6,Parcialmente nublado
7337,2020-01-29,Barcelona,5,12.7,3.4,8.0,0.3,55,55.3,Lluvia fuerte
18180,2024-10-02,Almería,10,25.1,16.8,21.0,3.1,38,55.6,Niebla
10509,2023-10-05,Valencia,6,24.2,15.2,19.7,1.7,51,9.0,Despejado
16156,2024-03-19,Murcia,9,24.2,11.3,17.8,5.6,80,34.4,Lluvia ligera
9302,2020-06-15,Valencia,6,28.5,17.9,23.2,1.4,58,70.6,Viento fuerte
17786,2023-09-04,Almería,10,29.4,18.4,23.9,0.5,46,50.4,Nieve
10274,2023-02-12,Valencia,6,16.1,5.7,10.9,0.2,85,35.5,Niebla
7781,2021-04-17,Barcelona,5,22.7,10.7,16.7,2.1,68,56.8,Nublado
14011,2023-05-06,Zaragoza,8,15.9,6.1,11.0,0,56,0.1,Despejado
5926,2021-03-20,Madrid,4,17.8,8.0,12.9,5.6,40,45.7,Despejado
11656,2021-11-24,Bilbao,7,20.8,9.5,15.2,0,42,56.5,Viento fuerte
6639,2023-03-03,Madrid,4,10.0,-0.8,4.6,8.8,80,74.9,Nieve
4154,2021-05-14,Málaga,3,31.9,19.8,25.9,0.1,66,0.8,Lluvia ligera
14067,2023-07-01,Zaragoza,8,30.7,22.5,26.6,6.0,72,32.6,Nublado
17515,2022-12-07,Almería,10,14.9,5.1,10.0,0,91,39.8,Lluvia fuerte
5527,2020-02-15,Madrid,4,12.3,0.7,6.5,18.2,40,65.9,Viento fuerte
5141,2024-01-26,Málaga,3,13.4,4.3,8.8,8.9,80,26.4,Viento fuerte
3639,2024-12-16,Sevilla,2,16.6,7.4,12.0,6.5,82,28.8,Parcialmente nublado
15745,2023-02-02,Murcia,9,14.7,3.4,9.0,2.5,72,21.8,Parcialmente nublado
6053,2021-07-25,Madrid,4,31.1,19.6,25.4,8.7,50,70.4,Lluvia ligera
12151,2023-04-03,Bilbao,7,19.1,7.7,13.4,0,73,46.5,Niebla
14219,2023-11-30,Zaragoza,8,13.2,3.2,8.2,0.2,50,38.0,Parcialmente nublado
17107,2021-10-25,Almería,10,29.4,19.5,24.4,0.4,64,19.6,Nublado
7621,2020-11-08,Barcelona,5,14.8,2.6,8.7,4.1,37,26.1,Tormenta
3560,2024-09-28,Sevilla,2,31.3,22.1,26.7,1.9,52,2.8,Lluvia ligera
12108,2023-02-19,Bilbao,7,15.3,3.6,9.5,0.6,45,78.8,Parcialmente nublado
7360,2020-02-21,Barcelona,5,18.1,6.5,12.3,0.6,39,10.8,Nieve
1699,2024-08-25,Granada,1,33.3,22.2,27.8,4.0,36,64.0,Niebla
4415,2022-01-30,Málaga,3,16.3,6.1,11.2,0,65,64.9,Despejado
11497,2021-06-18,Bilbao,7,19.3,9.7,14.5,0,46,16.1,Nublado
13937,2023-02-21,Zaragoza,8,14.9,3.5,9.2,2.6,65,78.1,Despejado
4795,2023-02-14,Málaga,3,15.9,2.9,9.4,7.3,85,10.3,Nieve
7785,2021-04-21,Barcelona,5,14.7,4.8,9.8,3.2,56,79.5,Nublado
12187,2023-05-09,Bilbao,7,11.5,2.2,6.8,0.8,70,11.7,Nieve
6225,2022-01-13,Madrid,4,11.5,-0.9,5.3,3.8,64,0.2,Lluvia ligera
9268,2020-05-12,Valencia,6,25.4,16.4,20.9,0.4,85,20.1,Lluvia ligera
607,2021-08-29,Granada,1,29.9,22.3,26.1,1.3,73,33.6,Viento fuerte
13372,2021-08-05,Zaragoza,8,27.5,17.6,22.6,4.3,68,76.7,Nieve
4838,2023-03-29,Málaga,3,18.0,9.1,13.6,0.7,64,41.3,Lluvia ligera
1541,2024-03-20,Granada,1,16.2,7.6,11.9,0.5,49,56.5,Lluvia ligera
15590,2022-08-31,Murcia,9,28.6,15.2,21.9,2.2,51,76.1,Despejado
5296,2024-06-29,Málaga,3,32.0,22.4,27.2,0,46,31.3,Lluvia fuerte
3242,2023-11-15,Sevilla,2,12.4,3.4,7.9,4.0,30,75.4,Tormenta
16019,2023-11-03,Murcia,9,19.0,7.8,13.4,0,44,47.8,Tormenta
17898,2023-12-25,Almería,10,20.1,10.0,15.1,0.3,42,9.0,Viento fuerte
8520,2023-04-26,Barcelona,5,26.3,16.7,21.5,1.0,70,68.6,Lluvia fuerte
810,2022-03-20,Granada,1,12.1,2.4,7.2,0,77,27.6,Viento fuerte
16921,2021-04-22,Almería,10,19.0,7.8,13.4,0,39,3.7,Nieve
3602,2024-11-09,Sevilla,2,15.8,2.9,9.3,1.2,89,33.6,Viento fuerte
10033,2022-06-16,Valencia,6,26.6,14.8,20.7,9.7,59,19.5,Lluvia fuerte
17569,2023-01-30,Almería,10,16.0,6.6,11.3,1.2,37,45.8,Nublado
3968,2020-11-09,Málaga,3,25.2,14.3,19.8,5.3,56,16.6,Despejado
12641,2024-08-05,Bilbao,7,25.5,17.3,21.4,0.2,91,25.0,Lluvia fuerte
6660,2023-03-24,Madrid,4,9.7,0.5,5.1,1.9,61,61.3,Nublado
8271,2022-08-20,Barcelona,5,27.0,16.2,21.6,1.8,36,8.1,Niebla
4723,2022-12-04,Málaga,3,21.0,10.2,15.6,0,86,41.6,Lluvia fuerte
2292,2021-04-09,Sevilla,2,20.7,14.4,17.6,0.0,83,34.0,Tormenta
11508,2021-06-29,Bilbao,7,26.5,16.2,21.4,10.5,70,22.7,Viento fuerte
6116,2021-09-26,Madrid,4,27.5,18.3,22.9,0.7,60,58.3,Parcialmente nublado
13748,2022-08-16,Zaragoza,8,32.9,20.7,26.8,5.5,41,68.6,Tormenta
12810,2020-01-21,Zaragoza,8,11.8,3.2,7.5,2.9,43,41.6,Parcialmente nublado
14505,2024-09-11,Zaragoza,8,25.7,15.0,20.4,10.8,60,31.4,Nieve
14078,2023-07-12,Zaragoza,8,33.1,20.7,26.9,1.7,62,13.9,Tormenta
6973,2024-01-31,Madrid,4,2.6,-7.9,-2.7,0,73,69.8,Despejado
15441,2022-04-04,Murcia,9,20.9,9.8,15.3,0.5,35,33.0,Parcialmente nublado
9014,2024-09-01,Barcelona,5,25.3,16.8,21.1,0,66,36.4,Lluvia fuerte
15864,2023-06-01,Murcia,9,31.3,20.5,25.9,0,39,61.3,Niebla
1830,2020-01-03,Sevilla,2,18.2,7.0,12.6,9.7,63,58.2,Niebla
5218,2024-04-12,Málaga,3,22.0,12.1,17.1,3.3,85,64.8,Despejado
16995,2021-07-05,Almería,10,33.2,25.7,29.5,3.6,64,58.0,Nieve
2526,2021-11-29,Sevilla,2,20.5,10.4,15.4,1.4,79,48.6,Nublado
17436,2022-09-19,Almería,10,30.5,23.2,26.9,8.4,85,52.8,Nublado
14968,2020-12-17,Murcia,9,9.9,2.6,6.2,0,43,38.3,Lluvia ligera
15278,2021-10-23,Murcia,9,25.9,16.5,21.2,0.6,38,21.8,Parcialmente nublado
12915,2020-05-05,Zaragoza,8,24.1,14.4,19.2,0,76,2.3,Viento fuerte
2963,2023-02-09,Sevilla,2,13.4,4.4,8.9,0,61,35.5,Nieve
17620,2023-03-22,Almería,10,17.9,6.4,12.1,1.7,71,69.7,Lluvia ligera
11015,2020-02-22,Bilbao,7,15.8,6.0,10.9,0,66,66.5,Tormenta
10296,2023-03-06,Valencia,6,23.4,15.2,19.3,0,92,40.9,Lluvia ligera
9105,2024-12-01,Barcelona,5,10.2,-0.6,4.8,0,86,23.4,Nublado
12959,2020-06-18,Zaragoza,8,31.5,20.6,26.1,0.9,78,49.7,Tormenta
8328,2022-10-16,Barcelona,5,21.4,11.5,16.4,8.3,59,60.6,Lluvia fuerte
16887,2021-03-19,Almería,10,20.1,12.4,16.2,0,44,24.5,Parcialmente nublado
11035,2020-03-13,Bilbao,7,11.7,2.1,6.9,1.1,80,58.8,Lluvia ligera
3547,2024-09-15,Sevilla,2,29.6,17.5,23.6,0.3,41,33.5,Parcialmente nublado
7964,2021-10-17,Barcelona,5,21.0,9.7,15.3,1.3,53,7.8,Nieve
12568,2024-05-24,Bilbao,7,21.7,12.4,17.1,6.5,83,52.4,Lluvia fuerte
7661,2020-12-18,Barcelona,5,10.7,0.4,5.5,4.7,88,73.8,Nublado
16601,2020-06-06,Almería,10,33.9,21.2,27.5,0.8,47,79.4,Nieve
4195,2021-06-24,Málaga,3,26.3,17.3,21.8,0,80,40.1,Lluvia fuerte
3850,2020-07-14,Málaga,3,35.1,23.8,29.5,0,50,29.7,Niebla
9845,2021-12-10,Valencia,6,12.3,2.3,7.3,3.8,54,60.5,Nieve
14614,2024-12-29,Zaragoza,8,13.5,4.3,8.9,0.5,86,44.2,Viento fuerte
87,2020-03-27,Granada,1,20.7,12.2,16.4,5.5,82,3.5,Viento fuerte
3598,2024-11-05,Sevilla,2,14.2,3.1,8.7,8.6,86,43.1,Despejado
12546,2024-05-02,Bilbao,7,24.3,12.4,18.4,1.9,42,75.2,Lluvia fuerte
18203,2024-10-25,Almería,10,24.4,14.8,19.6,2.7,51,64.3,Tormenta
13177,2021-01-22,Zaragoza,8,9.5,0.3,4.9,2.4,43,62.0,Tormenta
7937,2021-09-20,Barcelona,5,22.4,12.8,17.6,6.9,56,8.9,Tormenta
7281,2024-12-04,Madrid,4,13.2,2.3,7.8,3.6,60,12.9,Viento fuerte
3622,2024-11-29,Sevilla,2,16.4,6.5,11.4,1.3,51,20.9,Tormenta
1277,2023-06-30,Granada,1,30.0,17.2,23.6,0,82,71.7,Parcialmente nublado
3355,2024-03-07,Sevilla,2,13.1,6.2,9.7,1.8,64,25.3,Nieve
17758,2023-08-07,Almería,10,32.8,21.4,27.1,0,74,58.4,Nieve
12400,2023-12-08,Bilbao,7,9.9,2.4,6.2,0.9,75,15.8,Despejado
17851,2023-11-08,Almería,10,17.5,7.9,12.7,1.1,88,54.2,Lluvia ligera
17672,2023-05-13,Almería,10,27.1,18.1,22.6,6.5,86,1.3,Nieve
7712,2021-02-07,Barcelona,5,9.9,1.0,5.5,3.3,58,18.1,Nublado
10774,2024-06-26,Valencia,6,31.2,22.3,26.8,1.2,33,2.7,Lluvia ligera
14218,2023-11-29,Zaragoza,8,9.8,1.5,5.7,0,93,15.0,Lluvia fuerte
7085,2024-05-22,MADRID,4,16.4,4.2,10.3,2.1,57,53.4,Nublado
5245,2024-05-09,Málaga,3,29.5,20.1,24.8,1.4,61,59.3,Parcialmente nublado
6626,2023-02-18,Madrid,4,13.2,4.8,9.0,0,68,46.1,Nieve
8266,2022-08-15,Barcelona,5,31.4,21.1,26.2,1.5,61,64.7,Niebla
2338,2021-05-25,Sevilla,2,27.8,18.8,23.3,1.2,76,19.7,Nieve
1829,2020-01-02,Sevilla,2,20.3,11.4,15.9,3.5,41,25.5,Niebla
12087,2023-01-29,Bilbao,7,12.0,0.3,6.2,2.3,63,77.9,Lluvia ligera
4930,2023-06-29,Málaga,3,27.2,14.7,20.9,7.5,83,1.1,Nieve
5647,2020-06-14,Madrid,4,31.4,22.2,26.8,5.9,76,3.7,Parcialmente nublado
1536,2024-03-15,Granada,1,13.4,3.6,8.5,1.7,54,30.6,Lluvia ligera
16325,2024-09-04,Murcia,9,25.3,13.6,19.4,0.5,55,39.4,Nieve
7934,2021-09-17,Barcelona,5,24.4,16.9,20.6,0,76,59.3,Viento fuerte
15628,2022-10-08,Murcia,9,22.6,12.3,17.5,5.0,77,7.0,Lluvia fuerte
14578,2024-11-23,Zaragoza,8,12.3,2.6,7.5,0,65,8.6,Tormenta
13171,2021-01-16,Zaragoza,8,7.9,-2.2,2.9,3.8,65,8.8,Lluvia fuerte
2569,2022-01-11,Sevilla,2,11.5,-0.6,5.5,0,50,8.3,Despejado
16915,2021-04-16,Almería,10,25.4,14.9,20.1,0,66,73.4,Parcialmente nublado
11515,2021-07-06,Bilbao,7,26.0,14.6,20.3,1.3,44,49.8,Despejado
11034,2020-03-12,Bilbao,7,12.6,3.5,8.1,0.9,66,47.9,Despejado
16555,2020-04-21,Almería,10,23.0,14.6,18.8,7.9,61,23.1,Lluvia fuerte
9558,2021-02-26,Valencia,6,13.8,3.7,8.8,5.3,58,46.2,Niebla
16426,2024-12-14,Murcia,9,16.4,4.1,10.2,3.1,80,51.6,Nublado
18138,2024-08-21,Almería,10,35.3,24.0,29.6,0,34,24.6,Lluvia ligera
1120,2023-01-24,Granada,1,15.1,4.7,9.9,0,94,58.4,Niebla
15867,2023-06-04,Murcia,9,33.0,21.4,27.2,0,91,6.5,Nublado
1346,2023-09-07,Granada,1,30.6,17.5,24.1,0,58,3.8,Despejado
6530,2022-11-14,Madrid,4,9.0,-2.0,3.5,0.7,33,43.4,Despejado
17037,2021-08-16,Almería,10,33.8,26.5,30.1,0.4,32,53.3,Parcialmente nublado
14854,2020-08-25,Murcia,9,25.0,14.9,19.9,0,74,49.5,Viento fuerte
17873,2023-11-30,Almería,10,18.4,10.5,14.4,0.8,69,46.5,Tormenta
17596,2023-02-26,Almería,10,20.8,13.6,17.2,3.1,61,40.9,Lluvia ligera
595,2021-08-17,Granada,1,20.6,11.7,16.1,0,79,24.7,Lluvia fuerte
14585,2024-11-30,Zaragoza,8,13.4,3.1,8.2,1.1,35,55.6,Viento fuerte
8086,2022-02-16,Barcelona,5,19.1,10.1,14.6,3.8,36,14.8,Nieve
10529,2023-10-25,Valencia,6,20.3,10.2,15.2,10.9,55,56.2,Niebla
2799,2022-08-29,Sevilla,2,34.2,23.1,28.7,1.0,31,23.6,Lluvia ligera
4174,2021-06-03,Málaga,3,31.8,20.0,25.9,0,37,25.2,Viento fuerte
7232,2024-10-16,Madrid,4,26.5,13.7,20.1,2.0,48,42.1,Niebla
4143,2021-05-03,Málaga,3,21.3,9.4,15.4,7.7,76,48.7,Niebla
3548,2024-09-16,Sevilla,2,25.1,15.3,20.2,0,90,15.4,Nieve
6586,2023-01-09,Madrid,4,10.2,1.9,6.0,3.0,76,49.4,Nublado
9429,2020-10-20,Valencia,6,27.4,15.5,21.4,0.5,52,5.7,Nublado
702,2021-12-02,Granada,1,17.1,6.6,11.9,3.3,70,44.4,Despejado
14396,2024-05-25,Zaragoza,8,22.7,12.3,17.5,9.0,43,44.3,Viento fuerte
17925,2024-01-21,Almería,10,15.7,4.4,10.1,0.5,49,2.1,Niebla
9439,2020-10-30,Valencia,6,17.5,6.0,11.8,6.3,71,11.6,Lluvia fuerte
17651,2023-04-22,Almería,10,19.2,8.7,13.9,2.7,33,9.6,Viento fuerte
7710,2021-02-05,Barcelona,5,20.0,9.2,14.6,0.1,82,3.1,Nieve
10569,2023-12-04,Valencia,6,15.9,7.5,11.7,1.4,83,45.8,Tormenta
4538,2022-06-02,Málaga,3,35.6,27.4,31.5,0,51,44.1,Lluvia fuerte
7330,2020-01-22,Barcelona,5,12.2,1.1,6.6,9.9,87,20.0,Viento fuerte
9487,2020-12-17,Valencia,6,12.9,6.4,9.7,0,77,79.7,Niebla
9355,2020-08-07,Valencia,6,30.6,19.1,24.9,0,68,78.9,Niebla
3787,2020-05-12,Málaga,3,18.4,6.8,12.6,0,74,52.3,Lluvia fuerte
10267,2023-02-05,Valencia,6,13.7,1.4,7.5,0,42,24.1,Niebla
1005,2022-10-01,Granada,1,22.2,14.6,18.4,0,71,20.6,Nublado
6656,2023-03-20,Madrid,4,12.5,1.2,6.8,1.6,58,71.8,Lluvia fuerte
16840,2021-01-31,Almería,10,18.4,8.8,13.6,0,70,7.9,Lluvia ligera
12288,2023-08-18,Bilbao,7,35.2,22.8,29.0,3.1,54,26.0,Nublado
13060,2020-09-27,Zaragoza,8,24.6,11.8,18.2,1.1,63,63.6,Lluvia fuerte
12939,2020-05-29,Zaragoza,8,15.7,5.8,10.8,0,85,28.9,Tormenta
13553,2022-02-02,Zaragoza,8,12.0,-1.8,5.1,1.4,48,66.6,Nublado
15614,2022-09-24,Murcia,9,30.8,20.7,25.8,4.8,58,66.1,Lluvia ligera
3458,2024-06-18,Sevilla,2,30.4,19.0,24.7,1.2,48,67.6,Niebla
11847,2022-06-03,Bilbao,7,20.5,10.6,15.6,1.9,80,57.6,Nublado
9251,2020-04-25,Valencia,6,20.1,11.9,16.0,0,73,16.7,Lluvia ligera
13540,2022-01-20,Zaragoza,8,10.5,-1.1,4.7,0,82,38.4,Parcialmente nublado
8162,2022-05-03,Barcelona,5,24.9,14.5,19.7,2.7,89,65.8,Nieve
5762,2020-10-07,Madrid,4,25.5,14.0,19.8,0,56,5.7,Viento fuerte
9608,2021-04-17,Valencia,6,17.7,8.4,13.1,0.4,47,60.0,Lluvia ligera
16743,2020-10-26,Almería,10,26.1,18.4,22.2,0,47,36.8,Nublado
3765,2020-04-20,Málaga,3,22.5,12.4,17.4,3.0,30,26.4,Nieve
8749,2023-12-11,Barcelona,5,10.4,1.8,6.1,4.3,71,70.5,Lluvia fuerte
5788,2020-11-02,Madrid,4,12.8,0.0,6.4,5.1,72,17.6,Viento fuerte
4386,2022-01-01,Málaga,3,14.3,3.7,9.0,5.4,54,72.8,Nieve
9124,2024-12-20,Barcelona,5,10.5,1.3,5.9,1.2,74,66.9,Despejado
4791,2023-02-10,Málaga,3,22.8,14.0,18.4,3.2,41,52.5,Niebla
683,2021-11-13,Granada,1,17.7,8.8,13.2,3.9,87,23.1,Lluvia ligera
14379,2024-05-08,Zaragoza,8,17.1,6.6,11.9,0.8,77,12.8,Despejado
10570,2023-12-05,Valencia,6,15.2,6.2,10.7,0.7,82,29.8,Nieve
13431,2021-10-03,Zaragoza,8,16.1,8.7,12.4,2.5,75,20.7,Nublado
14443,2024-07-11,Zaragoza,8,29.6,22.9,26.2,1.7,86,63.6,Lluvia fuerte
16196,2024-04-28,Murcia,9,25.1,14.7,19.9,0.9,33,68.8,Lluvia fuerte
16134,2024-02-26,Murcia,9,18.7,5.3,12.0,0,62,41.1,Viento fuerte
12267,2023-07-28,Bilbao,7,27.2,18.0,22.6,1.2,45,67.0,Parcialmente nublado
3257,2023-11-30,Sevilla,2,22.2,9.0,15.6,0,83,68.3,Nublado
11968,2022-10-02,Bilbao,7,21.8,13.9,17.9,0,34,49.4,Viento fuerte
15366,2022-01-19,Murcia,9,17.3,5.9,11.6,1.5,93,11.2,Lluvia ligera
11125,2020-06-11,Bilbao,7,24.6,17.5,21.1,0,43,34.7,Lluvia ligera
15284,2021-10-29,Murcia,9,25.5,14.9,20.2,3.9,72,68.9,Nublado
11037,2020-03-15,Bilbao,7,17.2,7.4,12.3,6.8,77,64.6,Parcialmente nublado
9256,2020-04-30,Valencia,6,22.3,10.6,16.4,1.0,73,32.5,Lluvia fuerte
1658,2024-07-15,Granada,1,34.5,23.6,29.1,4.3,37,73.0,Parcialmente nublado
3339,2024-02-20,Sevilla,2,17.5,9.8,13.7,13.1,56,73.5,Lluvia ligera
10787,2024-07-09,Valencia,6,32.2,23.5,27.9,16.8,50,53.1,Lluvia fuerte
18282,2023-07-28,Málaga,3,32.6,22.4,27.8,1.9,36,11.4,Lluvia fuerte
